item_id,ambiguity,predicted_class,confidence
mhs_43618_3,0.5313729153480001,0,0.46862708465199987
mhs_21665_2,0.5313729153480001,0,0.46862708465199987
mhs_27206_2,0.5300622500564101,0,0.46993774994358994
mhs_2546_0,0.5259656381508738,0,0.4740343618491262
mhs_31761_2,0.5246581665274028,0,0.4753418334725971
mhs_22704_2,0.5246581665274028,0,0.4753418334725971
mhs_49143_3,0.5245680040385865,0,0.4754319959614135
mhs_47777_3,0.5230776398524275,0,0.47692236014757255
mhs_19104_0,0.5230776398524275,0,0.47692236014757255
mhs_45499_3,0.5202124463730013,0,0.47978755362699865
mhs_32538_2,0.5202124463730013,0,0.47978755362699865
mhs_34789_2,0.5202124463730013,0,0.47978755362699865
mhs_29454_2,0.5202124463730013,0,0.47978755362699865
mhs_1224_0,0.5202124463730013,0,0.47978755362699865
mhs_34352_2,0.5202124463730013,0,0.47978755362699865
mhs_15607_0,0.5202124463730013,0,0.47978755362699865
mhs_17990_0,0.5202124463730013,0,0.47978755362699865
mhs_9748_0,0.5166912778415553,0,0.4833087221584447
mhs_23057_2,0.5155322271143958,0,0.4844677728856042
mhs_45886_3,0.5155322271143958,0,0.4844677728856042
mhs_42491_3,0.5155322271143958,0,0.4844677728856042
mhs_17609_0,0.5155322271143958,0,0.4844677728856042
mhs_37779_2,0.510405527026214,0,0.48959447297378594
mhs_16057_0,0.510405527026214,0,0.48959447297378594
mhs_22834_2,0.5098216695190101,0,0.49017833048098985
mhs_48244_3,0.4310119823357945,0,0.5689880176642055
mhs_46079_3,0.4310119823357945,0,0.5689880176642055
mhs_30863_2,0.4310119823357945,0,0.5689880176642055
mhs_9255_0,0.4310119823357945,0,0.5689880176642055
mhs_31130_2,0.4310119823357945,0,0.5689880176642055
mhs_30015_2,0.4310119823357945,0,0.5689880176642055
mhs_47636_3,0.4310119823357945,0,0.5689880176642055
mhs_6964_0,0.4310119823357945,0,0.5689880176642055
mhs_43148_3,0.4310119823357945,0,0.5689880176642055
mhs_20036_1,0.42462092811949337,0,0.5753790718805066
mhs_22973_2,0.31604607005496366,2,0.6839539299450363
mhs_18799_0,0.31604607005496366,2,0.6839539299450363
mhs_5453_0,0.3129461500306875,2,0.6870538499693125
mhs_28712_2,0.3129461500306875,2,0.6870538499693125
mhs_6297_0,0.31152857168461245,2,0.6884714283153875
mhs_10750_0,0.3115263836088644,2,0.6884736163911356
mhs_21939_2,0.30952957702618744,2,0.6904704229738126
mhs_2290_0,0.30777166160172065,2,0.6922283383982794
mhs_45279_3,0.30777166160172065,2,0.6922283383982794
mhs_20014_1,0.3063546997384603,2,0.6936453002615397
mhs_20002_1,0.3055807682011813,2,0.6944192317988187
mhs_23081_2,0.30384176919144645,2,0.6961582308085535
mhs_46900_3,0.30384176919144645,2,0.6961582308085535
mhs_4546_0,0.3038417595093612,2,0.6961582404906388
mhs_10345_0,0.3038417595093612,2,0.6961582404906388
mhs_20019_1,0.29932621034422846,2,0.7006737896557715
mhs_20029_1,0.29918288454317477,2,0.7008171154568252
mhs_20023_1,0.29880531974199287,2,0.7011946802580071
mhs_20007_1,0.2985459788605006,2,0.7014540211394994
mhs_20004_1,0.29750613682425964,2,0.7024938631757404
mhs_15886_0,0.295374829363128,2,0.704625170636872
mhs_5860_0,0.295374760467248,2,0.704625239532752
mhs_20028_1,0.2943454912433595,2,0.7056545087566405
mhs_20008_1,0.29281391737449347,2,0.7071860826255065
mhs_20034_1,0.2899432950551841,2,0.7100567049448159
mhs_20013_1,0.2889280722415114,2,0.7110719277584886
mhs_20030_1,0.2888376439688082,2,0.7111623560311918
mhs_20031_1,0.2876023477501102,2,0.7123976522498898
mhs_24310_2,0.28595145250316734,2,0.7140485474968327
mhs_29832_2,0.28595145250316734,2,0.7140485474968327
mhs_34258_2,0.28595145250316734,2,0.7140485474968327
mhs_44353_3,0.28595145250316734,2,0.7140485474968327
mhs_44781_3,0.28595103227793817,2,0.7140489677220618
mhs_15175_0,0.28595011453633024,2,0.7140498854636698
mhs_20035_1,0.2853748942746077,2,0.7146251057253923
mhs_20010_1,0.28383044448023087,2,0.7161695555197691
mhs_20009_1,0.2811773289287888,2,0.7188226710712112
mhs_5606_0,0.27218026142330076,0,0.7278197385766992
mhs_21005_2,0.2677378902009917,0,0.7322621097990083
mhs_13749_0,0.2677378902009917,0,0.7322621097990083
mhs_14257_0,0.2677378902009917,0,0.7322621097990083
mhs_36000_2,0.2671598903869641,0,0.7328401096130359
mhs_41631_3,0.2671598903869641,0,0.7328401096130359
mhs_18553_0,0.2664126096190955,0,0.7335873903809045
mhs_9580_0,0.2662739931290362,0,0.7337260068709638
mhs_48002_3,0.2662739931290362,0,0.7337260068709638
mhs_46177_3,0.26573653784997653,0,0.7342634621500235
mhs_16224_0,0.26573653784997653,0,0.7342634621500235
mhs_43108_3,0.2649603527500537,0,0.7350396472499463
mhs_24964_2,0.2649603527500537,0,0.7350396472499463
mhs_17849_0,0.2649603525543732,0,0.7350396474456268
mhs_17796_0,0.2649603525543732,0,0.7350396474456268
mhs_22253_2,0.26481234247049246,0,0.7351876575295075
mhs_37675_2,0.26481234247049246,0,0.7351876575295075
mhs_12186_0,0.260692736141939,0,0.739307263858061
mhs_24361_2,0.25908220713035024,0,0.7409177928696498
mhs_48215_3,0.25908218917006776,0,0.7409178108299322
mhs_7903_0,0.2541233558972905,0,0.7458766441027095
mhs_37218_2,0.2541233558972905,0,0.7458766441027095
mhs_45496_3,0.2541233558972905,0,0.7458766441027095
mhs_28322_2,0.2541233558972905,0,0.7458766441027095
mhs_12215_0,0.23772536238803232,0,0.7622746376119677
mhs_12284_0,0.23457518205217331,0,0.7654248179478267
mhs_20044_1,0.22059945611657727,0,0.7794005438834227
mhs_43243_3,0.19649731046913588,1,0.8035026895308641
mhs_20027_1,0.00973574786807374,2,0.9902642521319263
mhs_20016_1,0.007041320974260246,2,0.9929586790257398
mhs_20022_1,0.0066950252897107765,2,0.9933049747102892
mhs_20020_1,0.0051105437504556095,2,0.9948894562495444
mhs_20045_1,0.0031894584603574527,2,0.9968105415396425
mhs_20021_1,0.0029080923643023393,2,0.9970919076356977
mhs_20047_1,0.0028295557672798344,2,0.9971704442327202
mhs_20025_1,0.0028001648158705317,2,0.9971998351841295
mhs_20003_1,0.0024799186303483545,2,0.9975200813696516
mhs_20005_1,0.0012864798232802288,2,0.9987135201767198
mhs_20012_1,0.001136464551616423,2,0.9988635354483836
mhs_20043_1,0.0006988313511143707,1,0.9993011686488856
mhs_20057_1,0.0005928003170673213,2,0.9994071996829327
mhs_20033_1,0.0005893035392817714,2,0.9994106964607182
mhs_20026_1,0.000562629448945029,2,0.999437370551055
mhs_40492_3,0.00053339857926471,1,0.9994666014207353
mhs_20037_1,0.00015877966531385734,0,0.9998412203346861
mhs_20032_1,7.994416283074735e-05,2,0.9999200558371693
mhs_20062_1,5.213756971933492e-05,0,0.9999478624302807
mhs_20068_1,4.247236825871692e-05,2,0.9999575276317413
mhs_20018_1,2.3243657107152593e-05,2,0.9999767563428928
mhs_20015_1,2.1053649205349245e-05,2,0.9999789463507947
mhs_20001_1,1.4363825162289068e-05,2,0.9999856361748377
mhs_20038_1,1.0426268969854213e-05,1,0.9999895737310301
mhs_14922_0,7.968802409497044e-06,1,0.9999920311975905
mhs_20042_1,3.7836735046203884e-06,0,0.9999962163264954
mhs_42571_3,2.9558818788189e-06,0,0.9999970441181212
mhs_20053_1,2.831284936388734e-06,0,0.9999971687150636
mhs_20235_2,2.422723160866447e-06,1,0.9999975772768391
mhs_35489_2,2.422723160866447e-06,1,0.9999975772768391
mhs_20041_1,2.0786412873174953e-06,0,0.9999979213587127
mhs_44650_3,1.8672908874695082e-06,2,0.9999981327091125
mhs_24071_2,1.83169809031547e-06,2,0.9999981683019097
mhs_1647_0,1.7855127272259352e-06,2,0.9999982144872728
mhs_20011_1,1.780717191590675e-06,2,0.9999982192828084
mhs_37630_2,1.4187310033442202e-06,0,0.9999985812689967
mhs_21067_2,1.4046932231837062e-06,0,0.9999985953067768
mhs_14080_0,1.1764949611192677e-06,2,0.9999988235050389
mhs_13781_0,1.1764949611192677e-06,2,0.9999988235050389
mhs_20040_1,1.0738900949602836e-06,1,0.999998926109905
mhs_20056_1,9.872098447605282e-07,0,0.9999990127901552
mhs_20058_1,8.438754428574669e-07,0,0.9999991561245571
mhs_20065_1,3.4346435417997867e-07,0,0.9999996565356458
mhs_28872_2,2.915224427413321e-07,1,0.9999997084775573
mhs_20017_1,2.3768101498067296e-07,2,0.999999762318985
